Date,Tesla_Close,BYD_Close,NIO_Close
2024-01-02,248.4199981689453,52.9132080078125,8.420000076293945
2024-01-03,238.4499969482422,53.662071228027344,8.5
2024-01-04,237.92999267578125,52.82452392578125,8.270000457763672
2024-01-05,237.4900054931641,52.58803939819336,8.0600004196167
2024-01-08,240.4499969482422,52.4205322265625,7.929999828338623
2024-01-09,234.9600067138672,52.28258514404297,7.559999942779541
2024-01-10,233.94000244140625,51.75049591064453,7.409999847412109
2024-01-11,227.22000122070312,53.376319885253906,7.400000095367432
2024-01-12,218.88999938964844,53.09056854248047,7.170000076293945
2024-01-16,219.91000366210935,51.37606048583984,6.550000190734863
2024-01-17,215.5500030517578,49.35609817504883,6.300000190734863
2024-01-18,211.8800048828125,49.71082305908203,6.28000020980835
2024-01-19,212.19000244140625,49.809356689453125,6.059999942779541
2024-01-22,208.8000030517578,48.92254638671875,5.980000019073486
2024-01-23,209.13999938964844,50.87353515625,6.210000038146973
2024-01-24,207.8300018310547,50.48925018310547,6.070000171661377
2024-01-25,182.6300048828125,49.76994323730469,6.039999961853027
2024-01-26,183.25,48.55796432495117,6.139999866485596
2024-01-29,190.92999267578125,45.917232513427734,6.139999866485596
2024-01-30,191.58999633789065,44.81364059448242,5.789999961853027
2024-01-31,187.2899932861328,44.261844635009766,5.619999885559082
2024-02-01,188.86000061035156,44.63628005981445,5.710000038146973
2024-02-02,187.91000366210935,43.56224822998047,5.539999961853027
2024-02-05,181.05999755859375,43.040016174316406,5.380000114440918
2024-02-06,185.1000061035156,46.20298385620117,6.03000020980835
2024-02-07,187.5800018310547,46.30152130126953,5.860000133514404
2024-02-08,189.55999755859375,46.32122421264648,5.820000171661377
2024-02-09,193.57000732421875,46.3409309387207,5.929999828338623
2024-02-12,188.1300048828125,47.48393630981445,6.079999923706055
2024-02-13,184.02000427246097,46.27195739746094,5.699999809265137
2024-02-14,188.7100067138672,46.478878021240234,6.0
2024-02-15,200.4499969482422,46.39020156860352,6.090000152587891
2024-02-16,199.9499969482422,47.98646545410156,6.139999866485596
2024-02-20,193.7599945068359,45.907379150390625,5.960000038146973
2024-02-21,194.77000427246097,46.89272689819336,5.96999979019165
2024-02-22,197.41000366210935,46.961700439453125,5.849999904632568
2024-02-23,191.97000122070312,46.3409309387207,5.400000095367432
2024-02-26,199.3999938964844,48.488990783691406,5.650000095367432
2024-02-27,199.72999572753903,50.33159637451172,5.78000020980835
2024-02-28,202.0399932861328,48.341190338134766,5.429999828338623
2024-02-29,201.8800048828125,48.65650177001953,5.75
2024-03-01,202.63999938964844,49.13932037353515,5.78000020980835
2024-03-04,188.13999938964844,47.533206939697266,5.329999923706055
2024-03-05,180.7400054931641,48.01602554321289,5.480000019073486
2024-03-06,176.5399932861328,48.55796432495117,5.769999980926514
2024-03-07,178.64999389648438,47.62188720703125,5.769999980926514
2024-03-08,175.33999633789062,47.06023406982422,5.800000190734863
2024-03-11,177.77000427246094,49.87833023071289,6.099999904632568
2024-03-12,177.5399932861328,52.46979904174805,6.190000057220459
2024-03-13,169.47999572753906,52.15448760986328,5.920000076293945
2024-03-14,162.5,52.519065856933594,5.579999923706055
2024-03-15,163.57000732421875,52.637306213378906,5.579999923706055
2024-03-18,173.8000030517578,54.08576965332031,5.539999961853027
2024-03-19,171.32000732421875,54.066062927246094,5.190000057220459
2024-03-20,175.66000366210938,54.49961853027344,5.099999904632568
2024-03-21,172.82000732421875,53.91826248168945,5.0
2024-03-22,170.8300018310547,53.652217864990234,4.889999866485596
2024-03-25,172.6300048828125,53.09056854248047,4.909999847412109
2024-03-26,177.6699981689453,53.45514678955078,4.78000020980835
2024-03-27,179.8300018310547,50.85382843017578,4.670000076293945
2024-03-28,175.7899932861328,50.0261344909668,4.5
2024-04-01,175.22000122070312,51.031192779541016,4.639999866485596
2024-04-02,166.6300048828125,50.794708251953125,4.539999961853027
2024-04-03,168.3800048828125,50.43013000488281,4.489999771118164
2024-04-04,171.11000061035156,50.193641662597656,4.5
2024-04-05,164.89999389648438,50.193641662597656,4.389999866485596
2024-04-08,172.97999572753906,51.198699951171875,4.369999885559082
2024-04-09,176.8800048828125,52.6668701171875,4.710000038146973
2024-04-10,171.75999450683594,52.20375442504883,4.590000152587891
2024-04-11,174.60000610351562,52.676719665527344,4.460000038146973
2024-04-12,171.0500030517578,51.80961608886719,4.110000133514404
2024-04-15,161.47999572753906,51.208553314208984,3.890000104904175
2024-04-16,157.11000061035156,51.39577102661133,3.809999942779541
2024-04-17,155.4499969482422,50.784854888916016,3.910000085830689
2024-04-18,149.92999267578125,51.297237396240234,4.0
2024-04-19,147.0500030517578,50.548370361328125,3.799999952316284
2024-04-22,142.0500030517578,50.794708251953125,4.0
2024-04-23,144.67999267578125,49.4644889831543,4.010000228881836
2024-04-24,162.1300048828125,50.459686279296875,4.150000095367432
2024-04-25,170.17999267578125,51.42532730102539,4.130000114440918
2024-04-26,168.2899932861328,53.52412033081055,4.489999771118164
2024-04-29,194.0500030517578,54.53902816772461,4.599999904632568
2024-04-30,183.27999877929688,53.67192459106445,4.71999979019165
2024-05-01,179.99000549316406,54.292694091796875,5.269999980926514
2024-05-02,180.00999450683594,57.82024002075195,5.590000152587891
2024-05-03,181.19000244140625,57.29800796508789,5.570000171661377
2024-05-06,184.7599945068359,57.08123016357422,5.690000057220459
2024-05-07,177.80999755859375,57.1699104309082,5.510000228881836
2024-05-08,174.72000122070312,56.06632232666016,5.21999979019165
2024-05-09,171.97000122070312,57.11079025268555,5.329999923706055
2024-05-10,168.47000122070312,55.94807815551758,5.070000171661377
2024-05-13,171.88999938964844,56.39148712158203,5.409999847412109
2024-05-14,177.5500030517578,56.2141227722168,5.789999961853027
2024-05-15,173.99000549316406,55.64262390136719,5.329999923706055
2024-05-16,174.83999633789062,56.27324295043945,5.260000228881836
2024-05-17,177.4600067138672,56.480167388916016,5.28000020980835
2024-05-20,174.9499969482422,56.657527923583984,5.21999979019165
2024-05-21,186.6000061035156,55.169654846191406,5.25
2024-05-22,180.11000061035156,53.71133804321289,5.239999771118164
2024-05-23,173.74000549316406,52.29243469238281,4.800000190734863
2024-05-24,179.24000549316406,52.61760330200195,4.829999923706055
2024-05-28,176.75,51.97712326049805,4.900000095367432
2024-05-29,176.19000244140625,54.80507278442383,4.929999828338623
2024-05-30,178.7899932861328,56.06632232666016,5.400000095367432
2024-05-31,178.0800018310547,55.28789520263672,5.389999866485596
2024-06-03,176.2899932861328,57.52463912963867,5.340000152587891
2024-06-04,174.77000427246094,57.91877365112305,5.210000038146973
2024-06-05,175.0,59.071632385253906,5.269999980926514
2024-06-06,177.94000244140625,57.68229293823242,4.909999847412109
2024-06-07,177.47999572753906,56.78562545776367,4.829999923706055
2024-06-10,173.7899932861328,56.69694519042969,4.71999979019165
2024-06-11,170.66000366210938,57.70199966430664,4.460000038146973
2024-06-12,177.2899932861328,57.0099983215332,4.449999809265137
2024-06-13,182.47000122070312,58.65999984741211,4.409999847412109
2024-06-14,178.00999450683594,58.20000076293945,4.329999923706055
2024-06-17,187.44000244140625,59.380001068115234,4.429999828338623
2024-06-18,184.86000061035156,60.45000076293945,4.429999828338623
2024-06-20,181.57000732421875,60.47999954223633,4.329999923706055
2024-06-21,183.0099945068359,60.38999938964844,4.300000190734863
2024-06-24,182.5800018310547,61.380001068115234,4.440000057220459
2024-06-25,187.3500061035156,60.81999969482422,4.369999885559082
2024-06-26,196.3699951171875,60.439998626708984,4.639999866485596
2024-06-27,197.4199981689453,58.75,4.389999866485596
2024-06-28,197.8800048828125,59.08000183105469,4.159999847412109
2024-07-01,209.86000061035156,59.7400016784668,4.440000057220459
2024-07-02,231.2599945068359,58.959999084472656,4.53000020980835
2024-07-03,246.38999938964844,59.5,4.869999885559082
2024-07-05,251.52000427246097,60.099998474121094,4.619999885559082
2024-07-08,252.94000244140625,59.45000076293945,4.460000038146973
2024-07-09,262.3299865722656,60.400001525878906,4.5
2024-07-10,263.260009765625,61.310001373291016,4.619999885559082
2024-07-11,241.02999877929688,62.58000183105469,4.679999828338623
2024-07-12,248.22999572753903,63.04999923706055,4.869999885559082
2024-07-15,252.63999938964844,62.25,4.630000114440918
2024-07-16,256.55999755859375,61.93000030517578,4.900000095367432
2024-07-17,248.5,60.75,4.590000152587891
2024-07-18,249.22999572753903,61.18000030517578,4.539999961853027
2024-07-19,239.1999969482422,62.04999923706055,4.460000038146973
2024-07-22,251.5099945068359,63.150001525878906,4.690000057220459
2024-07-23,246.3800048828125,60.70000076293945,4.480000019073486
2024-07-24,215.9900054931641,59.119998931884766,4.300000190734863
2024-07-25,220.25,60.470001220703125,4.269999980926514
2024-07-26,219.8000030517578,60.689998626708984,4.429999828338623
2024-07-29,232.1000061035156,59.29999923706055,4.389999866485596
2024-07-30,222.6199951171875,57.349998474121094,4.420000076293945
2024-07-31,232.07000732421875,59.529998779296875,4.440000057220459
2024-08-01,216.86000061035156,57.2599983215332,4.059999942779541
2024-08-02,207.6699981689453,55.7599983215332,4.050000190734863
2024-08-05,198.8800048828125,54.70000076293945,3.890000104904175
2024-08-06,200.63999938964844,53.849998474121094,3.7699999809265137
2024-08-07,191.7599945068359,53.77000045776367,3.6700000762939458
2024-08-08,198.83999633789065,53.95000076293945,3.819999933242798
2024-08-09,200.0,54.9900016784668,3.7799999713897705
2024-08-12,197.4900054931641,54.70000076293945,3.759999990463257
2024-08-13,207.8300018310547,55.13999938964844,3.890000104904175
2024-08-14,201.3800048828125,54.720001220703125,3.7200000286102295
2024-08-15,214.13999938964844,55.790000915527344,3.8299999237060542
2024-08-16,216.1199951171875,57.060001373291016,3.950000047683716
2024-08-19,222.72000122070312,57.349998474121094,4.070000171661377
2024-08-20,221.1000061035156,56.54999923706055,3.849999904632568
2024-08-21,223.27000427246097,57.880001068115234,3.990000009536743
2024-08-22,210.66000366210935,57.540000915527344,3.990000009536743
2024-08-23,220.32000732421875,58.119998931884766,4.079999923706055
2024-08-26,213.2100067138672,57.84000015258789,4.03000020980835
2024-08-27,209.2100067138672,58.380001068115234,4.0
2024-08-28,205.75,56.68000030517578,3.700000047683716
2024-08-29,206.27999877929688,58.459999084472656,3.940000057220459
2024-08-30,214.11000061035156,60.959999084472656,4.039999961853027
2024-09-03,210.6000061035156,59.70000076293945,4.150000095367432
2024-09-04,219.41000366210935,60.119998931884766,4.239999771118164
2024-09-05,230.1699981689453,60.83000183105469,4.849999904632568
2024-09-06,210.72999572753903,59.849998474121094,5.019999980926514
2024-09-09,216.27000427246097,60.61000061035156,5.570000171661377
2024-09-10,226.1699981689453,60.15999984741211,5.480000019073486
2024-09-11,228.1300048828125,61.91999816894531,5.599999904632568
2024-09-12,229.80999755859375,61.18000030517578,5.28000020980835
2024-09-13,230.2899932861328,61.279998779296875,5.550000190734863
2024-09-16,226.77999877929688,61.349998474121094,5.400000095367432
2024-09-17,227.8699951171875,61.95000076293945,5.409999847412109
2024-09-18,227.1999969482422,62.16999816894531,5.019999980926514
2024-09-19,243.9199981689453,63.209999084472656,5.400000095367432
2024-09-20,238.25,62.56999969482422,5.28000020980835
2024-09-23,250.0,62.22999954223633,5.320000171661377
2024-09-24,254.27000427246097,65.80000305175781,5.940000057220459
2024-09-25,257.0199890136719,65.05000305175781,5.650000095367432
2024-09-26,254.22000122070312,68.19999694824219,5.78000020980835
2024-09-27,260.4599914550781,70.83999633789062,6.519999980926514
2024-09-30,261.6300048828125,70.95999908447266,6.679999828338623
2024-10-01,258.0199890136719,74.5,7.03000020980835
2024-10-02,249.02000427246097,76.31999969482422,7.210000038146973
2024-10-03,240.66000366210935,76.06999969482422,6.699999809265137
2024-10-04,250.0800018310547,77.79000091552734,6.769999980926514
2024-10-07,240.8300018310547,83.5199966430664,6.789999961853027
2024-10-08,244.5,75.69999694824219,6.239999771118164
2024-10-09,241.0500030517578,74.86000061035156,6.289999961853027
2024-10-10,238.77000427246097,76.41000366210938,6.21999979019165
2024-10-11,217.8000030517578,76.52999877929688,6.239999771118164
2024-10-14,219.16000366210935,73.20999908447266,5.789999961853027
2024-10-15,219.57000732421875,69.5,5.619999885559082
2024-10-16,221.3300018310547,69.86000061035156,5.510000228881836
2024-10-17,220.88999938964844,68.77999877929688,5.150000095367432
2024-10-18,220.6999969482422,73.58999633789062,5.21999979019165
2024-10-21,218.8500061035156,73.86000061035156,5.139999866485596
2024-10-22,217.97000122070312,73.5199966430664,5.230000019073486
2024-10-23,213.6499938964844,73.16999816894531,5.190000057220459
2024-10-24,260.4800109863281,73.41000366210938,4.980000019073486
2024-10-25,269.19000244140625,75.12999725341797,5.260000228881836
2024-10-28,262.510009765625,76.4000015258789,5.809999942779541
2024-10-29,259.5199890136719,76.02999877929688,5.599999904632568
2024-10-30,257.54998779296875,76.5,5.349999904632568
2024-10-31,249.8500061035156,72.75,5.099999904632568
2024-11-01,248.97999572753903,72.05000305175781,5.099999904632568
2024-11-04,242.83999633789065,73.4800033569336,5.139999866485596
2024-11-05,251.44000244140625,75.33999633789062,5.28000020980835
2024-11-06,288.5299987792969,71.93000030517578,5.0
2024-11-07,296.9100036621094,73.8499984741211,5.309999942779541
2024-11-08,321.2200012207031,70.51000213623047,5.090000152587891
2024-11-11,350.0,70.93000030517578,5.059999942779541
2024-11-12,328.489990234375,69.69999694824219,4.579999923706055
2024-11-13,330.239990234375,69.83999633789062,4.610000133514404
2024-11-14,311.17999267578125,67.72000122070312,4.429999828338623
2024-11-15,320.7200012207031,67.83000183105469,4.489999771118164
2024-11-18,338.739990234375,69.02999877929688,4.670000076293945
2024-11-19,346.0,68.41000366210938,4.630000114440918
2024-11-20,342.0299987792969,67.86000061035156,4.650000095367432
2024-11-21,339.6400146484375,67.62999725341797,4.699999809265137
2024-11-22,352.55999755859375,66.77999877929688,4.840000152587891
2024-11-25,338.5899963378906,66.66000366210938,4.670000076293945
2024-11-26,338.2300109863281,65.72000122070312,4.309999942779541
2024-11-27,332.8900146484375,66.68000030517578,4.380000114440918
2024-11-29,345.1600036621094,65.91000366210938,4.480000019073486
2024-12-02,357.0899963378906,67.27999877929688,4.400000095367432
2024-12-03,351.4200134277344,67.0999984741211,4.639999866485596
2024-12-04,357.92999267578125,66.58999633789062,4.599999904632568
2024-12-05,369.489990234375,65.83000183105469,4.610000133514404
2024-12-06,389.2200012207031,68.0,4.610000133514404
2024-12-09,389.7900085449219,72.66000366210938,5.179999828338623
2024-12-10,400.989990234375,70.13999938964844,4.769999980926514
2024-12-11,424.7699890136719,70.33999633789062,4.670000076293945
2024-12-12,418.1000061035156,71.2699966430664,4.590000152587891
2024-12-13,436.2300109863281,69.18000030517578,4.510000228881836
2024-12-16,463.0199890136719,67.18000030517578,4.420000076293945
2024-12-17,479.8599853515625,68.98999786376953,4.539999961853027
2024-12-18,440.1300048828125,67.8499984741211,4.320000171661377
2024-12-19,436.1700134277344,68.69000244140625,4.400000095367432
2024-12-20,421.05999755859375,69.0999984741211,4.539999961853027
2024-12-23,430.6000061035156,69.08999633789062,4.480000019073486
2024-12-24,462.2799987792969,71.1500015258789,4.619999885559082
2024-12-26,454.1300048828125,71.08999633789062,4.690000057220459
2024-12-27,431.6600036621094,70.04000091552734,4.480000019073486
2024-12-30,417.4100036621094,68.52999877929688,4.380000114440918
2024-12-31,403.8399963378906,67.97000122070312,4.360000133514404
2025-01-02,379.2799987792969,66.5999984741211,4.550000190734863
2025-01-03,410.44000244140625,67.33999633789062,4.630000114440918
2025-01-06,411.0499877929687,66.1500015258789,4.710000038146973
2025-01-07,394.3599853515625,66.7300033569336,4.510000228881836
2025-01-08,394.94000244140625,65.5,4.320000171661377
2025-01-10,394.739990234375,64.1500015258789,4.170000076293945
2025-01-13,403.30999755859375,63.70000076293945,4.059999942779541
2025-01-14,396.3599853515625,66.16000366210938,4.079999923706055
2025-01-15,428.2200012207031,66.80999755859375,4.099999904632568
2025-01-16,413.8200073242187,66.75,4.159999847412109
2025-01-17,426.5,68.08999633789062,4.360000133514404
2025-01-21,424.0700073242187,70.66000366210938,4.179999828338623
2025-01-22,415.1099853515625,70.9800033569336,4.28000020980835
2025-01-23,412.3800048828125,69.62000274658203,4.130000114440918
2025-01-24,406.5799865722656,70.5199966430664,4.289999961853027
2025-01-27,397.1499938964844,70.30000305175781,4.269999980926514
2025-01-28,398.0899963378906,70.36000061035156,4.320000171661377
2025-01-29,389.1000061035156,70.3499984741211,4.21999979019165
2025-01-30,400.2799987792969,71.5999984741211,4.440000057220459
2025-01-31,404.6000061035156,70.08000183105469,4.320000171661377
2025-02-03,383.6799926757813,70.91999816894531,4.28000020980835
2025-02-04,392.2099914550781,73.30999755859375,4.389999866485596
2025-02-05,378.1700134277344,72.76000213623047,4.199999809265137
2025-02-06,374.3200073242187,79.55000305175781,4.199999809265137
2025-02-07,361.6199951171875,84.52999877929688,4.239999771118164
2025-02-10,350.7300109863281,86.62000274658203,4.329999923706055
2025-02-11,328.5,84.87000274658203,4.039999961853027
2025-02-12,336.510009765625,91.56999969482422,4.210000038146973
2025-02-13,355.94000244140625,88.3499984741211,4.260000228881836
2025-02-14,355.8399963378906,93.37999725341795,4.440000057220459
2025-02-18,354.1099853515625,93.1999969482422,4.360000133514404
2025-02-19,360.55999755859375,93.87999725341795,4.389999866485596
2025-02-20,354.3999938964844,98.62999725341795,4.369999885559082
2025-02-21,337.79998779296875,100.9000015258789,4.440000057220459
2025-02-24,330.5299987792969,98.37000274658205,4.360000133514404
2025-02-25,302.79998779296875,100.16999816894533,4.269999980926514
2025-02-26,290.79998779296875,100.16000366210938,4.71999979019165
2025-02-27,281.95001220703125,102.5500030517578,4.789999961853027
2025-02-28,292.9800109863281,95.81999969482422,4.630000114440918
2025-03-03,284.6499938964844,87.0999984741211,4.230000019073486
2025-03-04,272.0400085449219,89.02999877929688,4.21999979019165
2025-03-05,279.1000061035156,91.25,4.349999904632568
2025-03-06,263.45001220703125,92.36000061035156,4.239999771118164
2025-03-07,262.6700134277344,90.37000274658205,4.46999979019165
2025-03-10,222.1499938964844,87.0999984741211,4.460000038146973
2025-03-11,230.5800018310547,90.08000183105467,5.21999979019165
2025-03-12,248.08999633789065,92.01000213623048,5.099999904632568
2025-03-13,240.67999267578125,94.62999725341795,4.730000019073486
2025-03-14,249.97999572753903,100.08999633789062,4.900000095367432
2025-03-17,238.0099945068359,102.6999969482422,5.03000020980835
2025-03-18,225.30999755859375,105.4000015258789,5.190000057220459
2025-03-19,235.86000061035156,108.4800033569336,5.170000076293945
2025-03-20,236.2599945068359,107.75,4.710000038146973
2025-03-21,248.7100067138672,101.16000366210938,4.5
2025-03-24,278.3900146484375,106.5999984741211,4.380000114440918
2025-03-25,288.1400146484375,101.3000030517578,4.389999866485596
2025-03-26,272.05999755859375,102.0999984741211,4.21999979019165
2025-03-27,273.1300048828125,106.08999633789062,3.9800000190734863
2025-03-28,263.54998779296875,104.0,3.75
2025-03-31,259.1600036621094,101.33000183105467,3.809999942779541
2025-04-01,268.4599914550781,98.72000122070312,3.869999885559082
2025-04-02,282.760009765625,97.5999984741211,3.799999952316284
2025-04-03,267.2799987792969,95.66000366210938,3.740000009536743
2025-04-04,239.42999267578125,88.16000366210938,3.4600000381469727
2025-04-07,233.2899932861328,80.72000122070312,3.359999895095825
2025-04-08,221.86000061035156,82.27999877929688,3.140000104904175
2025-04-09,272.20001220703125,87.5,3.309999942779541
2025-04-10,252.3999938964844,90.36000061035156,3.2799999713897705
2025-04-11,252.30999755859375,96.33000183105467,3.5199999809265137
2025-04-14,252.3500061035156,98.37999725341795,3.609999895095825
2025-04-15,254.11000061035156,96.37000274658205,3.619999885559082
2025-04-16,241.5500030517578,92.73999786376952,3.5199999809265137
2025-04-17,241.3699951171875,91.87000274658205,3.5199999809265137
2025-04-21,227.5,91.6999969482422,3.5999999046325684
2025-04-22,237.97000122070312,98.1999969482422,3.75
2025-04-23,250.7400054931641,100.72000122070312,3.930000066757202
2025-04-24,259.510009765625,102.1999969482422,4.179999828338623
2025-04-25,284.95001220703125,103.98999786376952,4.03000020980835
2025-04-28,285.8800048828125,99.12999725341795,4.309999942779541
2025-04-29,292.0299987792969,96.33000183105467,4.239999771118164
2025-04-30,282.1600036621094,95.12999725341795,4.050000190734863
2025-05-01,280.5199890136719,95.13999938964844,3.930000066757202
2025-05-02,287.2099914550781,99.62000274658205,4.03000020980835
2025-05-05,280.260009765625,99.94000244140624,3.9800000190734863
2025-05-06,275.3500061035156,100.0999984741211,3.9200000762939458
2025-05-07,276.2200012207031,98.29000091552734,3.839999914169311
2025-05-08,284.82000732421875,99.91000366210938,3.9600000381469727
2025-05-09,298.260009765625,99.27999877929688,3.9700000286102295
2025-05-12,318.3800048828125,106.23999786376952,4.199999809265137
2025-05-13,334.07000732421875,102.9499969482422,4.119999885559082
2025-05-14,347.67999267578125,106.6999969482422,4.130000114440918
2025-05-15,342.82000732421875,107.06999969482422,3.990000009536743
2025-05-16,349.9800109863281,111.2699966430664,4.099999904632568
2025-05-19,342.0899963378906,111.23999786376952,4.039999961853027
2025-05-20,343.82000732421875,114.3499984741211,3.9600000381469727
2025-05-21,334.6199951171875,118.3499984741211,3.940000057220459
2025-05-22,341.0400085449219,117.26000213623048,3.880000114440918
2025-05-23,339.3399963378906,118.2699966430664,3.819999933242798
2025-05-27,362.8900146484375,107.33000183105467,3.690000057220459
2025-05-28,356.8999938964844,102.4499969482422,3.6700000762939458
2025-05-29,358.42999267578125,103.01000213623048,3.680000066757202
2025-05-30,346.4599914550781,99.0,3.5399999618530273
